Name,URL Domein,Conclusie over doel vd bron,Thumbs up 8-14?,Sector,Reclame,Vrije labels bron/onderwerp,uBlocked trackers,Commercialiteit,Onderwerpen,Div Labels NGO,Status,About page," Notes",Kwaliteit_about,Instelling/Bedrijf/Persoon,Resultaten: vrije labels,Moederbedrijf DB,onderzoekNR,Toegankelijkheidspagina,Resultaten DB,Extra URL,Created time,Created by,URL Moederbedrijf,SlimZ Resultaten DB,Resultaten: toegankelijkheid,Cookie info page,More examples,Related to Resultaten DB 01 (1) (Bronnen DB),Res: Ranking,"Res: soort result "
"http://autosport.com ",https://www.autosport.com/,informatieproduct div. commercieel,Just-in-case,Uitgevers (div. commercieel),many_ads,"journalistiek, nieuws, paywall (geheel/gedeeltelijk)",8,commercieel,,,Done,-,wel link naar moederbedrijf,alleen_info_in_footer,,homepage,,"1,1,1",-,"Autosport - Formula 1, MotoGP and motorsport news & standings (https://www.notion.so/Autosport-Formula-1-MotoGP-and-motorsport-news-standings-044b64d973f04df19b90f75d6b5279cd?pvs=21), Latest Formula 1 News, Analysis, Results and More (https://www.notion.so/Latest-Formula-1-News-Analysis-Results-and-More-6b5f6bfea09a4ba090ab29c92566dd13?pvs=21), Formula 1 News, Analysis and Stats - Autosport (https://www.notion.so/Formula-1-News-Analysis-and-Stats-Autosport-fc7f75132b4e41a28a19cc78e133a2d4?pvs=21)",,"December 15, 2023 12:36 PM",Maarten Sprenger,https://www.motorsportnetwork.com/company/about#about-us,,,https://www.autosport.com/info/cookie-policy/,,,"2,4,11","navigational,navigational,navigational"
autosport.nl,https://autosport.nl/,informatieproduct div. commercieel,Just-in-case,Uitgevers (div. commercieel),"company_promotion, limited_ads","journalistiek, nieuws",5,commercieel,,,Done,https://autosport.nl/contact,,te_weinig_info,http://autosport.nl/,homepage,,1,-,Hét autosportmagazine op internet | Autosport.nl (https://www.notion.so/H-t-autosportmagazine-op-internet-Autosport-nl-c45986913eb24baebef8e3b75271ab59?pvs=21),,"December 15, 2023 12:36 PM",Maarten Sprenger,,,,-,,,1,navigational
autosport.nu,https://www.autosport.nu/,informatieproduct div. commercieel,Just-in-case,Uitgevers (div. commercieel),no_ads,nieuws,1,commercieel,,,Almost completed,https://www.autosport.nu/over-ons/,Lelijke site! Geen reclames?,te_weinig_info,http://autosport.nu/,homepage,,1,-,Autosport.nu – De snelste autosportsite van Nederland (https://www.notion.so/Autosport-nu-De-snelste-autosportsite-van-Nederland-9607ecf101f74af1a02837b615f1c1cc?pvs=21),,"December 15, 2023 12:38 PM",Maarten Sprenger,,,,https://www.autosport.nu/privacy/,,,5,navigational
autotrack.nl,autotrack.nl,online-marktplaats,Just-in-case,Winkels en bedrijven div,company_promotion,"bedrijfsinfo/uithangbord, vakinformatie/beroepsinfo, webshop",6,commercieel,,,Almost completed,https://www.autotrack.nl/over-autotrack,Feitelijk een verkoopplatform,te_weinig_info,"AutoTrack, DPG Media Group",webshop_result_page,DPG Media Group (https://www.notion.so/DPG-Media-Group-f64d8e92a0584f2098d995aea513158f?pvs=21),1,,"Ferrari - Informatie, prijzen en aankooptips | Autotrack.nl (https://www.notion.so/Ferrari-Informatie-prijzen-en-aankooptips-Autotrack-nl-a0f950e8c9d940faa89184c7afa11054?pvs=21)",,"December 25, 2023 10:16 AM",Carsten Schnober,https://www.dpgmediagroup.com/,,,,,,6,transactional
http://autovoorkinderen.nl/,https://www.autovoorkinderen.nl/,webshop/winkel+promotioneel deel,Nee,Winkels en bedrijven div,company_promotion,webshop,3,commercieel,,,Done,,,voldoende_about,Berghofftoys BWW 2INVEST N.V.,webshop_result_page,,1,,Elektrische kindermotors bestellen? - Berghofftoys.nl (https://www.notion.so/Elektrische-kindermotors-bestellen-Berghofftoys-nl-8e3a90993f874513a6bdebf55e42f853?pvs=21),,"February 22, 2024 3:23 PM",Maarten Sprenger,,,,,,,5,transactional
autoweek.nl,autoweek.nl,"informatieproduct div. commercieel, journalistiek informatieproduct",Just-in-case,Uitgevers (div. commercieel),many_ads,"abo-print, journalistiek, nieuws, platform (algemeen/specifiek), promotioneel",24,commercieel,,,Done,https://www.autoweek.nl/contact/,wel link naar moederbedrijf,alleen_contactpagina,"AutoWeek, DPG Media Group",webshop_result_page,DPG Media Group (https://www.notion.so/DPG-Media-Group-f64d8e92a0584f2098d995aea513158f?pvs=21),1,,"Ferrari - nieuws, informatie en prijzen - AutoWeek (https://www.notion.so/Ferrari-nieuws-informatie-en-prijzen-AutoWeek-1b12983f6a7541d2972f3159078996f2?pvs=21)",,"December 25, 2023 10:09 AM",Carsten Schnober,https://www.dpgmediagroup.com/,,,,,,3,navigational
avogel.nl,https://www.avogel.nl/,webshop/winkel+promotioneel deel,Nee,Winkels en bedrijven div,company_promotion,"promotioneel, webshop",2,commercieel,gezondheid,,Done,https://www.avogel.nl/over_a_vogel.php,,uitgebreide_about,A. Vogel,,,1,,Check je poep! Hoe gezond is jouw ontlasting? A.Vogel Blog (https://www.notion.so/Check-je-poep-Hoe-gezond-is-jouw-ontlasting-A-Vogel-Blog-807cbbcf1c3a495bbb2ffc169a308373?pvs=21),,"January 8, 2024 1:41 PM",Maarten Sprenger,,,,,,,7,informatief
http://azerty.nl/,https://azerty.nl/,alleen webshop,Nee,Winkels en bedrijven div,company_promotion,webshop,3,commercieel,,,Done,https://azerty.nl/werken-bij-azerty/over-ons,,voldoende_about,Azerty,"homepage,webshop_result_page",,"1,1",,"Dé webshop voor al je computeronderdelen: Azerty (https://www.notion.so/D-webshop-voor-al-je-computeronderdelen-Azerty-257097c54bfb4eb8880112eba6edb065?pvs=21), Azerty - YouTube  (Video Facet 1) (https://www.notion.so/Azerty-YouTube-Video-Facet-1-54512f0153e34e2aaecca05256cd724a?pvs=21)",,"February 22, 2024 4:29 PM",Maarten Sprenger,,,,,,,1,"transactional,informatief"
bbc.com,https://www.bbc.com,publiek_mediaplatform (incl journalistiek),Ja,Publieke_omroep,limited_ads,"infotainment, journalistiek, log_in (geheel/gedeeltelijk), nieuws",13,not_for_profit,,,Done,https://www.bbc.co.uk/aboutthebbc,2 ads pp,uitgebreide_about,BBC,,,1,,Greta Thunberg: Who is the climate activist and what has she achieved? - BBC News (https://www.notion.so/Greta-Thunberg-Who-is-the-climate-activist-and-what-has-she-achieved-BBC-News-e1f2bf78e35942668d1c8da5787048bc?pvs=21),,"January 8, 2024 4:08 PM",Maarten Sprenger,,,,,,,6,informatief
beeksebergen.nl,https://www.beeksebergen.nl,product-/bedrijfsinfo + uithangbord,Ja,Dierentuinen (stichting/bedrijf),company_promotion,"(product)informatie ihkv verkoop/bezoek, about-voorbeeld, bedrijfsinfo/uithangbord, edutainment, kennisbank/centrum, promotioneel",19,commercieel,dieren,,Needs peer-review,https://www.beeksebergen.nl/organisatie,Ze ondersteunen veel goede doelen zo te zien; about-voorbeeld,uitgebreide_about,Safaripark Beekse Bergen. Libéma is eigenaar van Beekse Bergen,,libema.nl (https://www.notion.so/libema-nl-f0adb048e47946469177ed9d3422dbf5?pvs=21),"1,1,1,1",-,"Giraffe | Alle informatie | Beekse Bergen (https://www.notion.so/Giraffe-Alle-informatie-Beekse-Bergen-cd0b593e2d7243f4a18872dd108e4f67?pvs=21), Op Safari | Oog in oog met wilde dieren | Beekse Bergen (https://www.notion.so/Op-Safari-Oog-in-oog-met-wilde-dieren-Beekse-Bergen-1e91c4f7eeae4722aedaffa560ebe0b6?pvs=21), Zebra | Alle informatie | Beekse Bergen (https://www.notion.so/Zebra-Alle-informatie-Beekse-Bergen-18df2012e05b4bd68f4d2e5d266e4b1f?pvs=21), Nijlpaard | Alle informatie | Beekse Bergen (https://www.notion.so/Nijlpaard-Alle-informatie-Beekse-Bergen-bade0de591e348e5b08b1cf79cde3754?pvs=21)",,"December 14, 2023 5:40 PM",Maarten Sprenger,https://www.libema.nl/,,,https://www.beeksebergen.nl/cookiewetgeving,,,"1,7,3,3","informatief,informatief,informatief,informatief"
http://beemsterlabel.nl/,https://beemsterlabel.nl/,webshop/winkel+promotioneel deel,Nee,Winkels en bedrijven div,company_promotion,webshop,2,commercieel,,,Done,https://beemsterlabel.nl/contact/,,te_weinig_info,BEEMSTERLABEL.NL,webshop_result_page,,1,,Stel je eigen douglas tuindeur samen. (https://www.notion.so/Stel-je-eigen-douglas-tuindeur-samen-1f61d1f245614653973f088a124fe913?pvs=21),,"February 22, 2024 4:29 PM",Maarten Sprenger,,,,,,,3,transactional
https://www.beesies.nl/,https://www.beesies.nl/,informatieproduct onderwijs/div. non-comm.,Twijfel,Individuele personen div,no_ads,informatie_primair_doel,6,not_for_profit,dieren,,Almost completed,https://www.beesies.nl/contact/,voordeel van de twijfel; erg onduidelijk wie dit maakt en waarom; bestaat al heel lang,alleen_contactpagina,?,,,"1,1",,"Otter - Beesies - Alles over dieren (https://www.notion.so/Otter-Beesies-Alles-over-dieren-235e9f14068442ac8e2d78b8f1c6051c?pvs=21), Ongewervelden - Beesies - Alles over dieren (https://www.notion.so/Ongewervelden-Beesies-Alles-over-dieren-e55a69bfd4ae4bcc93b738d90750471f?pvs=21)",,"January 13, 2024 11:54 AM",Maarten Sprenger,,,,,,,"8,10","informatief,informatief"
Beleef de lente,https://www.vogelbescherming.nl/beleefdelente,"informatie in het kader van goed doel, kennisbank/centrum +",Ja,NGO/Goede doelen site,no_ads,kinder/jeugdsectie,3,not_for_profit,,"ANBI, CBF",Done,https://www.vogelbescherming.nl/beleefdelente/over-beleef-de-lente1,,uitgebreide_about,Vogelbescherming,caption_txt,,1,,De nachtbraker | Vogelbescherming (https://www.notion.so/De-nachtbraker-Vogelbescherming-a8161f54005e44c88f1243d97a46cbd9?pvs=21),https://www.vogelbescherming.nl/beleefdelente/indeklas,"January 7, 2024 5:45 PM",Maarten Sprenger,https://www.vogelbescherming.nl/,,,https://www.vogelbescherming.nl/cookieverklaring,,,1,informatief
beleggingsinstituut.nl,https://www.beleggingsinstituut.nl/,"informatieproduct div. commercieel, product-/bedrijfsinfo + uithangbord",Just-in-case,Winkels en bedrijven div,company_promotion,"bedrijfsinfo/uithangbord, paywall (geheel/gedeeltelijk), promotioneel, vakinformatie/beroepsinfo, webshop",11,commercieel,,,Done,https://www.beleggingsinstituut.nl/over-ons,Goeie score op Trustpilot,te_weinig_info,,,,1,,Waarom Beleggen in zilver? - Beleggingsinstituut.nl (https://www.notion.so/Waarom-Beleggen-in-zilver-Beleggingsinstituut-nl-55be606000df4fd9b6f020eaafbf2a86?pvs=21),,"November 4, 2023 9:31 PM",Maarten Sprenger,,,,,,,10,informatief
belgium.be,https://www.belgium.be/nl,overheidsinformatie (overige),Ja,Overheid (of i.o.v.),no_ads,"informatie_primair_doel, nieuws, overheidsinfo (of i.o.v.), portal",1,not_for_profit,,,Done,https://www.belgium.be/nl/over_deze_site,Portal naar Belgische overheidsdiensten,voldoende_about,,,,1,,België als onafhankelijke staat (1830 tot vandaag) | Belgium.be (https://www.notion.so/Belgi-als-onafhankelijke-staat-1830-tot-vandaag-Belgium-be-c25f53f3466a4c5882a1ee98f9608351?pvs=21),,"October 26, 2023 2:45 PM",Maarten Sprenger,,,,,,,9,informatief
http://belsimpel.nl/,https://www.belsimpel.nl/,webshop/winkel+promotioneel deel,Nee,Winkels en bedrijven div,company_promotion,webshop,4,commercieel,,,Done,https://www.belsimpel.nl/klantenservice/overbelsimpel,,voldoende_about,Belsimpel,"webshop_result_page,homepage,webshop_result_page",,"1,1",,"Mobiele telefoons - Vergelijken & Kopen - Belsimpel (https://www.notion.so/Mobiele-telefoons-Vergelijken-Kopen-Belsimpel-1d2f55ea26804e8dad4c68a5ec911b5c?pvs=21), Belsimpel - Alle telefoons en providers - Belsimpel (https://www.notion.so/Belsimpel-Alle-telefoons-en-providers-Belsimpel-cc579eace3704448a3fd89b8298f2637?pvs=21)",,"February 22, 2024 3:23 PM",Maarten Sprenger,,,,,,,"3,7","transactional,transactional"
bestuivers.nl,https://www.bestuivers.nl/,kennisbank/centrum +,Ja,Onafhankelijk Kennis- en adviescentrum,company_promotion,"informatie_primair_doel, kennisbank/centrum",3,not_for_profit,dieren,ANBI,Almost completed,"https://www.eis-nederland.nl/over-eis/organisatie ",info in footer,alleen_info_in_footer,EIS Kenniscentrum Insecten,,,1,,Hommels (https://www.notion.so/Hommels-a0e91412d5a1439896d1994a26dc4779?pvs=21),,"January 13, 2024 4:38 PM",Maarten Sprenger,,,,,,,1,informatief
Beter turnen,https://beterturnen.nl/,,,,company_promotion,bedrijfsinfo/uithangbord,12,commercieel,,,In progress,,,alleen_contactpagina,,,,,,,,"July 22, 2023 5:49 PM",Maarten Sprenger,,,,,,,,
beterspellen.nl,https://www.beterspellen.nl/,informatieproduct div. commercieel,Just-in-case,Uitgevers (educatief/literair),"company_promotion, limited_ads",log_in (geheel/gedeeltelijk),6,commercieel,,,Done,https://www.beterspellen.nl/website/index.php?pag=31,"slecht van die reclames; er zijn meerdere beter***websites, zelfs http://beterbijbel.nl Zie portfolio",uitgebreide_about,http://www.vantoll.nl/ /Noordhof,,,1,,Beter spellen - aanhalingstekens (https://www.notion.so/Beter-spellen-aanhalingstekens-214bfdb5ef1d44d89989f87c2f7f6f5d?pvs=21),,"December 14, 2023 7:13 PM",Maarten Sprenger,https://www.vantoll.nl/,,,https://www.beterspellen.nl/website/index.php?pag=35,,,4,informatief
beweging3.nl,https://beweging3.nl/,product-/bedrijfsinfo + uithangbord,Just-in-case,Zorginstelling,no_ads,bedrijfsinfo/uithangbord,6,not_for_profit,zorg,ANBI,Needs peer-review,https://beweging3.nl/over-beweging-3-0/,Wel ANBI maar lijkt ook behoorlijk groot commercieel bedrijf…,uitgebreide_about,Stichting Beweging 3.0,homepage,,1,,Beweging 3.0 | Zorg met aandacht (https://www.notion.so/Beweging-3-0-Zorg-met-aandacht-6f148b1c919b497493227f6381e5a943?pvs=21),,"November 4, 2023 8:42 PM",Maarten Sprenger,,,,,,,7,navigational
bibliotheek.nl,https://www.bibliotheek.nl,"kennisbank/centrum +, product-/bedrijfsinfo + uithangbord",Ja,Bibliotheken en archieven,no_ads,,1,not_for_profit,,,Done,https://www.bibliotheek.nl/contactinformatie/over-deze-website.html,geen link naar moederbedrijf,te_weinig_info,"KB, nationale bibliotheek",,,1,,Catalogus - Zoekresultaten (https://www.notion.so/Catalogus-Zoekresultaten-2eb9595e3a7642f086ea87cced9bc60e?pvs=21),,"January 2, 2024 4:40 PM",Maarten Sprenger,"https://www.kb.nl/, https://www.kb.nl/over-ons/organisatie",,,,,,7,navigational
http://biguz.net/,https://nl.biguz.net/,opgeheven/404,Nee,Online-bedrijven,company_promotion,porno,18,commercieel,,,Done,"404, permanent verdwenen",404,zelfs_geen_contactgegevens,Biguz ?,,,1,,nl.biguz.net (https://www.notion.so/nl-biguz-net-f4a66fd9860a4d4b9629e4bdc850a2a1?pvs=21),,"February 22, 2024 2:21 PM",Maarten Sprenger,https://biguz.net/,,,,,,10,navigational
http://bijenlint-shop.nl/,https://www.bijenlint-shop.nl/,webshop/winkel+promotioneel deel,Nee,NGO/Goede doelen site,company_promotion,"(product)informatie ihkv verkoop/bezoek, webshop",13,not_for_profit,dieren,,Done,https://www.bijenlint-shop.nl/c-3801108/over-de-bijenstichting/,,voldoende_about,"Bijenstichting, Webshop Bijenstichting 'Educatie & Advies’, Bijen Educatie Stichting Nederland",webshop_result_page,,1,,Herkenningskaart hommels (https://www.notion.so/Herkenningskaart-hommels-9ec71ae170e74de2bcc6f819042a10c2?pvs=21),,"February 22, 2024 11:12 PM",Maarten Sprenger,,,,,,,5,transactional
biologielessen.nl,https://biologielessen.nl/,kwaliteitsinfo-onderwijs (gratis),Ja,Leraren/Docenten,no_ads,"doelgroep VO/12+, informatie_primair_doel, kennisbank/centrum, onderwijscontent, samenwerkingsproject",1,not_for_profit,lichaam,,Done,https://biologielessen.nl/index.php/over-biologielessen-nl,Doelgroep VO,uitgebreide_about,"Biologielessen.nl, een idee van Boris Börger en Mark Broekhuisen",,,"1,1,1,1,1",,"Orgaanstelsels (https://www.notion.so/Orgaanstelsels-d9bf4fdd3b40443c84f2b9d19e47369b?pvs=21), Orgaan (https://www.notion.so/Orgaan-da5f62a46a83492fa97c82f970408b23?pvs=21), Voortplanting bij planten (https://www.notion.so/Voortplanting-bij-planten-8afa22537a5d43faa849fd5ec82fb6c4?pvs=21), Soort (https://www.notion.so/Soort-a2c733b6855c4e5da287a5d74a91fa7b?pvs=21), Pasteuriseren (https://www.notion.so/Pasteuriseren-77c452ead533408291a049d780e9d659?pvs=21)",,"November 6, 2023 10:22 AM",Maarten Sprenger,ism Noordhoff Uitgevers,,,,,,"6,8,9,4,5","informatief,informatief,informatief,informatief,informatief"
blauwbloed.eo.nl,https://blauwbloed.eo.nl/,publiek_mediaplatform (incl journalistiek),Ja,Publieke_omroep,company_promotion,,14,not_for_profit,,,Done,https://blauwbloed.eo.nl/over-blauw-bloed,,voldoende_about,"Blauwbloed, EO",,,1,,Koning Filip - Blauw Bloed (https://www.notion.so/Koning-Filip-Blauw-Bloed-6c7931abcc1d40b6bcf4f5c88c385e02?pvs=21),,"October 26, 2023 2:46 PM",Maarten Sprenger,"https://www.eo.nl/, https://over.eo.nl/",,,,,,5,informatief
http://blotevrouwen.net/,https://blotevrouwen.net/,entertainment,Nee,Online-bedrijven,company_promotion,porno,0,commercieel,,,Done,-,,zelfs_geen_contactgegevens,Blote vrouwen,homepage,,1,-,Blote vrouwen gratis kijken! Geile foto's van naakte dames! (https://www.notion.so/Blote-vrouwen-gratis-kijken-Geile-foto-s-van-naakte-dames-14d5a03440fd46c49a9a9e6df2dc20e2?pvs=21),,"February 23, 2024 5:13 PM",Maarten Sprenger,,,,-,,,5,navigational
bndestem.nl,https://www.bndestem.nl/,informatieproduct div. commercieel,Just-in-case,Uitgevers (journalistiek),many_ads,"abo-print, journalistiek, nieuws, paywall (geheel/gedeeltelijk), webshop",14,commercieel,,,Done,https://www.bndestem.nl/overig/colofon~ac8e14b4/,,uitgebreide_about,BN DeStem is een uitgave van DPG Media Group,,DPG Media Group (https://www.notion.so/DPG-Media-Group-f64d8e92a0584f2098d995aea513158f?pvs=21),1,-,"365 foto's van naakte vrouwen 'gewoon, zoals ze zijn' | Nieuws | bndestem.nl (https://www.notion.so/365-foto-s-van-naakte-vrouwen-gewoon-zoals-ze-zijn-Nieuws-bndestem-nl-6e56178415eb45f7a227e2a47e0a477d?pvs=21)",,"November 4, 2023 6:49 PM",Maarten Sprenger,https://www.dpgmediagroup.com/,,,https://privacy.dpgmedia.nl/nl/document/cookie-policy?utm_source=BS&utm_medium=tekstlink&utm_content=footer&utm_campaign=cookiestatement,,,7,informatief
bnnvara.nl,https://www.bnnvara.nl,publiek_mediaplatform (incl journalistiek),Ja,Publieke_omroep,company_promotion,"entertainment, journalistiek, nieuws",5,not_for_profit,,,Done,"https://www.bnnvara.nl/over, https://www.bnnvara.nl/missie-en-identiteit",wel link naar moederbedrijf,voldoende_about,BNN/VARA,,,"1,1",,"11 Wereldberoemde Nederlandse Uitvindingen - De Wereld Draait Door - BNNVARA (https://www.notion.so/11-Wereldberoemde-Nederlandse-Uitvindingen-De-Wereld-Draait-Door-BNNVARA-c8b46b80c7cb4248aaa54b035a2d0fe9?pvs=21), Hoe wordt drinkwater gemaakt? - Kassa - BNNVARA (https://www.notion.so/Hoe-wordt-drinkwater-gemaakt-Kassa-BNNVARA-f94cca038eca4aaeb9b7005061d2e5fe?pvs=21)",,"November 4, 2023 2:46 PM",Maarten Sprenger,https://bnnvara.nl/missie-en-identiteit,,,,,,"4,10","informatief,informatief"
boerbart.nl,https://www.boerbart.nl/,product-/bedrijfsinfo + uithangbord,Just-in-case,Horeca/Uitgaan,company_promotion,"bedrijfsinfo/uithangbord, promotioneel, webshop",30,commercieel,,,Done,https://www.boerbart.nl/overons,,uitgebreide_about,Boer Bart,,,1,-,Terug naar de ligbox (https://www.notion.so/Terug-naar-de-ligbox-32448912b09348999a1f9bc543831bf7?pvs=21),,"February 21, 2024 3:28 PM",Maarten Sprenger,,,,-,,,9,informatief
boerderij.nl,https://www.boerderij.nl/,,,,,,,,,,In progress,https://www.boerderij.nl/contact,,,,,,,,,https://www.boerderij.nl/adema-teleurgesteld-over-intrekken-gewasbeschermingswet,"February 20, 2024 4:21 PM",Maarten Sprenger,,,,,,,,
http://bol.com/,https://www.bol.com/,alleen webshop,Nee,Winkels en bedrijven div,company_promotion,webshop,6,commercieel,,,Done,https://www.bol.com/nl/nl/klantenservice/a/5715110588841984/bedrijfsgegevens,,voldoende_about,http://bol.com/ b.v.,"webshop_result_page,webshop_result_page,webshop_result_page,webshop_result_page,webshop_result_page",,"1,1,1,1,1",,"De Smurfen artikelen kopen? Alle artikelen online | bol.com (https://www.notion.so/De-Smurfen-artikelen-kopen-Alle-artikelen-online-bol-com-9087952aa9174215834494cef32bda37?pvs=21), Vogelhuisje kopen? Alle Vogelhuisjes online | bol.com (https://www.notion.so/Vogelhuisje-kopen-Alle-Vogelhuisjes-online-bol-com-802591b527554753acbb8c3f15aaeaab?pvs=21), Telefonie | bol.com (https://www.notion.so/Telefonie-bol-com-fbade7dc5b1d45fc8aa782dba62ae115?pvs=21), Azerty artikelen kopen? Alle artikelen online | bol (https://www.notion.so/Azerty-artikelen-kopen-Alle-artikelen-online-bol-7180c6af9b1f4d879803ed5ad5540e37?pvs=21), Klok kopen? Alle Klokken online | bol (https://www.notion.so/Klok-kopen-Alle-Klokken-online-bol-847731b629fb4327a04b49416a01cd3f?pvs=21)",,"February 22, 2024 1:17 PM",Maarten Sprenger,,,,,,,"8,6,4,4,2","transactional,transactional,transactional,transactional,transactional"
"http://Bright.nl ",https://www.bright.nl/,,,,,,12,commercieel,,,In progress,https://www.bright.nl/pagina/colofon,,voldoende_about,,,PXR (https://www.notion.so/PXR-159d30c0af30815882e6dd85713b7811?pvs=21),,,,,"December 11, 2024 1:51 PM",Maarten Sprenger,,,,,,,,
britannica.com,https://www.britannica.com/,informatieproduct div. commercieel,Ja,Uitgevers (educatief/literair),many_ads,"encyclopedie, infinite_scroll, informatie_primair_doel, paywall (geheel/gedeeltelijk)",9,commercieel,,,Needs peer-review,https://corporate.britannica.com/about-us,,uitgebreide_about,"Encyclopædia Britannica, Inc. Corporat",,,1,,"Hirohito | Biography, Full Name, World War II, Surrender, & Facts | Britannic (https://www.notion.so/Hirohito-Biography-Full-Name-World-War-II-Surrender-Facts-Britannic-f48d96be4d8c490ba1de566ea36b0459?pvs=21)",https://www.britannica.com/story/do-we-really-use-only-10-percent-of-our-brain,"November 2, 2023 8:55 PM",Maarten Sprenger,https://corporate.britannica.com/,,,,,,6,informatief
